N_Illesi,N_Feriti,N_Morti,UnixDate,LAT,LNG
2,0,0,1397193300.0,45.704334,9.628050
1,0,0,1397172600.0,45.694985,9.666613
3,0,0,1397196180.0,45.695875,9.655984
1,1,0,1397237400.0,45.689083,9.646874
4,2,0,1397157300.0,45.676602,9.671297
2,0,0,1397131200.0,45.703411,9.695651
2,0,0,1397134800.0,45.681672,9.678107
3,0,0,1397146800.0,45.688066,9.667510
1,1,0,1397148900.0,45.687265,9.665242
5,2,0,1397114700.0,45.691092,9.701064
2,0,0,1397113200.0,45.682256,9.698574
3,0,0,1397118600.0,45.694406,9.689263
2,0,0,1397124600.0,45.681802,9.682223
0,0,0,1397037600.0,45.688948,9.648560
0,1,0,1397033100.0,45.696134,9.671262
1,1,0,1397037600.0,45.689256,9.694136
0,1,0,1397062200.0,45.666946,9.638626
0,1,0,1397072400.0,45.716648,9.650786
1,1,0,1397038800.0,45.711888,9.684346
1,1,0,1397059800.0,45.694590,9.688563
1,1,0,1397042100.0,45.698603,9.665688
2,0,0,1396976400.0,45.687042,9.670930
1,1,0,1396976400.0,45.688408,9.663095
1,0,0,1396857600.0,45.698037,9.675279
1,1,0,1396874700.0,45.668250,9.660200
1,1,0,1396885800.0,45.694849,9.693049
1,1,0,1396792500.0,45.687903,9.649893
1,0,0,1396767600.0,45.691210,9.674627
0,2,0,1396784100.0,45.685093,9.666888
5,0,0,1396788600.0,45.693772,9.669644
3,0,0,1396787400.0,45.677176,9.684521
3,0,0,1396795800.0,45.676614,9.671295
4,0,0,1396774500.0,45.693389,9.654131
3,0,0,1396691700.0,45.692421,9.677624
2,0,0,1396701120.0,45.690230,9.673095
6,0,0,1396704000.0,45.676999,9.671180
5,1,0,1396718400.0,45.689131,9.652228
1,1,0,1396722600.0,45.711887,9.684388
0,2,0,1396692600.0,45.693566,9.671503
1,0,0,1396672200.0,45.681325,9.658375
0,1,0,1396712700.0,45.693634,9.651185
4,2,0,1396594200.0,45.689146,9.695429
1,1,0,1396598400.0,45.688920,9.678719
3,0,0,1396629900.0,45.692652,9.655844
2,0,0,1396591200.0,45.682655,9.641846
1,1,0,1396617600.0,45.678841,9.640883
4,1,0,1396626300.0,45.673377,9.661600
1,1,0,1396597500.0,45.702180,9.686680
2,0,0,1396504800.0,45.691719,9.666188
1,1,0,1396527300.0,45.701286,9.686312
2,0,0,1396531200.0,45.690951,9.690138
1,1,0,1396549800.0,45.707846,9.691803
1,0,0,1396516500.0,45.689143,9.667334
2,1,0,1396530000.0,45.683335,9.680319
1,2,0,1396422000.0,45.695463,9.681989
2,0,0,1396423200.0,45.681256,9.657269
2,0,0,1396347600.0,45.694269,9.689746
2,3,0,1396360800.0,45.692127,9.696921
3,0,0,1396362000.0,45.677064,9.671178
1,0,0,1396376400.0,45.670635,9.642106
1,0,0,1396333800.0,45.717313,9.667373
1,1,0,1396362600.0,45.674013,9.644003
1,1,0,1396264200.0,45.706040,9.687719
2,0,0,1396266300.0,45.706105,9.687668
2,1,0,1396277700.0,45.695247,9.688929
2,0,0,1396278600.0,45.693847,9.689345
4,0,0,1396293420.0,45.681643,9.678086
2,0,0,1396298100.0,45.679566,9.697990
1,1,0,1396249200.0,45.683318,9.673957
3,1,0,1396173600.0,45.677618,9.670722
6,0,0,1396177200.0,45.687513,9.667768
0,1,0,1396182000.0,45.684821,9.687538
3,0,0,1396196400.0,45.680500,9.674395
2,1,0,1396121700.0,45.685041,9.657728
1,1,0,1396072200.0,45.693538,9.692669
1,1,0,1396083600.0,45.696262,9.682954
1,2,0,1396105800.0,45.675331,9.675616
3,2,0,1396110600.0,45.691811,9.672213
0,1,0,1396008600.0,45.687548,9.667735
6,2,0,1396017300.0,45.691946,9.697606
4,0,0,1396018500.0,45.699840,9.674231
1,1,0,1395906600.0,45.681575,9.667668
3,0,0,1395949500.0,45.701348,9.677674
2,0,0,1395920700.0,45.693543,9.692510
1,1,0,1395927300.0,45.697930,9.662971
1,2,0,1395856200.0,45.708242,9.692722
1,1,0,1395841200.0,45.697123,9.681629
1,1,0,1395843360.0,45.671450,9.674506
2,0,0,1395824400.0,45.710583,9.674895
1,1,0,1395826200.0,45.694204,9.670677
2,0,0,1395817500.0,45.693058,9.658863
2,1,0,1395817800.0,45.693187,9.712094
0,2,0,1395830400.0,45.688153,9.659999
2,1,0,1395834300.0,45.688207,9.660044
2,0,0,1395844200.0,45.688998,9.663203
2,0,0,1395771300.0,45.700494,9.651247
1,1,0,1395745200.0,45.677245,9.639377
3,1,0,1395753000.0,45.664395,9.658785
1,1,0,1395654000.0,45.704745,9.692846
0,0,0,1395691200.0,45.676554,9.656724
1,1,0,1395597300.0,45.690688,9.658216
2,0,0,1395556200.0,45.683764,9.664309
1,1,0,1395491400.0,45.702711,9.660601
1,1,0,1395501300.0,45.699375,9.673453
3,0,0,1395498600.0,45.681542,9.677096
6,0,0,1395500400.0,45.704083,9.694265
0,1,0,1395474300.0,45.693717,9.676037
2,0,0,1395484800.0,45.689134,9.707523
2,0,0,1395510900.0,45.693496,9.653425
2,1,0,1395514800.0,45.686952,9.664312
10,1,0,1395516600.0,45.676143,9.664041
3,0,0,1395411000.0,45.670600,9.661086
2,0,0,1395413400.0,45.693504,9.669012
1,0,0,1395390600.0,45.678270,9.683560
0,2,0,1395395640.0,45.669892,9.638948
3,0,0,1395314700.0,45.694671,9.654591
2,0,0,1395301800.0,45.693132,9.655909
3,0,0,1395312000.0,45.670667,9.640040
3,0,0,1395335400.0,45.706247,9.659230
0,1,0,1395343800.0,45.676088,9.659566
2,1,0,1395301200.0,45.692396,9.672826
0,1,0,1395239400.0,45.699124,9.687629
1,1,0,1395244800.0,45.704358,9.671864
1,1,0,1395268500.0,45.693576,9.692384
1,1,0,1395240000.0,45.684990,9.662530
1,1,0,1395224400.0,45.686404,9.673177
1,0,0,1395213300.0,45.674403,9.649514
2,0,0,1395215100.0,45.686580,9.663025
1,0,0,1395227700.0,45.692999,9.679393
3,0,0,1395154500.0,45.685186,9.642018
1,1,0,1395123300.0,45.683938,9.672871
1,1,0,1395130200.0,45.691811,9.643338
1,1,0,1395136200.0,45.707415,9.690827
2,0,0,1395171000.0,45.688886,9.670320
4,0,0,1395052200.0,45.686855,9.662448
4,0,0,1395074400.0,45.673355,9.660705
1,1,0,1395039000.0,45.690611,9.707281
1,1,0,1395043200.0,45.686431,9.694897
3,1,0,1395065700.0,45.692396,9.672826
1,1,0,1395079200.0,45.691026,9.701284
0,0,0,1394973000.0,45.699381,9.668313
1,0,0,1394958600.0,45.667942,9.639924
1,0,1,1394871900.0,45.708154,9.675119
3,0,0,1394881800.0,45.691607,9.675525
0,1,0,1394871300.0,45.711630,9.699152
4,0,0,1394878200.0,45.693534,9.692579
1,1,0,1394879400.0,45.689014,9.646847
1,0,0,1394875800.0,45.700749,9.679229
2,1,0,1394800920.0,45.694205,9.670752
3,1,0,1394808900.0,45.695066,9.672476
1,1,0,1394780100.0,45.681932,9.667078
3,0,0,1394784900.0,45.680697,9.670275
3,1,0,1394785800.0,45.698531,9.685010
3,0,0,1394824500.0,45.685502,9.666467
1,0,0,1394795700.0,45.675852,9.672193
1,1,0,1394802900.0,45.692695,9.688108
1,1,0,1394808300.0,45.703350,9.683065
3,0,0,1394812800.0,45.689549,9.706647
3,0,0,1394815800.0,45.700573,9.679320
2,0,0,1394799300.0,45.688883,9.670336
1,1,0,1394717700.0,45.679071,9.672636
0,4,0,1394727900.0,45.704794,9.695127
1,1,0,1394626800.0,45.694127,9.690327
2,1,0,1394626500.0,45.688508,9.677652
1,1,0,1394662500.0,45.691304,9.675176
2,0,0,1394637000.0,45.691184,9.674418
1,1,0,1394627400.0,45.685070,9.675736
2,0,0,1394523900.0,45.712867,9.685455
0,3,0,1394554800.0,45.703252,9.700996
2,0,0,1394565000.0,45.681972,9.678605
2,0,0,1394438400.0,45.701952,9.683958
2,0,0,1394457300.0,45.667095,9.636134
1,1,0,1394461800.0,45.685836,9.684535
0,0,0,1394319660.0,45.706756,9.682122
2,2,0,1394363700.0,45.687253,9.686782
2,1,0,1394271000.0,45.711901,9.684363
3,0,0,1394295300.0,45.695617,9.666887
1,1,0,1394173800.0,45.704083,9.694265
1,0,0,1394202540.0,45.698234,9.655597
1,1,0,1394174700.0,45.704077,9.684258
1,1,0,1394175600.0,45.679116,9.639768
2,0,0,1394192700.0,45.687978,9.667432
1,1,0,1394112000.0,45.696340,9.668330
2,0,0,1394092800.0,45.695607,9.663345
2,1,0,1394085420.0,45.704338,9.684475
1,1,0,1394111400.0,45.672711,9.685598
1,1,0,1394121600.0,45.715162,9.684399
1,0,0,1394079000.0,45.689284,9.647151
1,1,0,1394100900.0,45.692673,9.697277
3,1,0,1394109300.0,45.688842,9.670241
0,2,0,1394035800.0,45.689735,9.680032
1,1,0,1394047800.0,45.673551,9.674205
0,2,0,1394055000.0,45.670833,9.674025
0,0,0,1393974420.0,45.686688,9.670763
1,0,1,1394027700.0,45.696649,9.702880
1,1,0,1394031600.0,45.704739,9.685052
2,1,0,1393921800.0,45.694842,9.687625
1,0,0,1393961400.0,45.676298,9.663876
3,0,0,1393922100.0,45.696330,9.668318
3,0,0,1393925400.0,45.676864,9.671217
2,0,0,1393835700.0,45.694706,9.666201
1,0,0,1393837800.0,45.706502,9.677379
2,0,0,1393869000.0,45.680898,9.645401
2,0,0,1393872600.0,45.705595,9.658088
3,0,0,1393797000.0,45.715122,9.701057
2,0,0,1393753800.0,45.688942,9.649510
0,1,0,1393715400.0,45.675819,9.669411
6,1,0,1393777800.0,45.692867,9.691799
1,0,0,1393693500.0,45.695570,9.693633
1,0,0,1393656600.0,45.676396,9.667781
5,0,0,1393671600.0,45.691082,9.690224
1,1,0,1393674600.0,45.675718,9.668732
4,0,0,1393578000.0,45.692100,9.696465
1,0,0,1393570800.0,45.694032,9.669293
1,0,0,1393625400.0,45.691567,9.707796
2,0,0,1393569600.0,45.694540,9.656423
4,0,0,1393581300.0,45.700567,9.679324
3,1,0,1393603800.0,45.696362,9.675021
1,1,0,1393525200.0,45.688344,9.663227
1,1,0,1393494300.0,45.689385,9.707811
3,0,0,1393497900.0,45.686952,9.668104
1,1,0,1393503300.0,45.694483,9.677955
2,0,0,1393520400.0,45.675625,9.649622
1,0,0,1393506000.0,45.704739,9.685052
2,0,0,1393409400.0,45.704787,9.695205
1,1,0,1393414200.0,45.699359,9.695705
1,1,0,1393418400.0,45.694525,9.682655
2,1,0,1393422000.0,45.689816,9.680139
2,0,0,1393309800.0,45.703974,9.677559
5,0,0,1393314300.0,45.682506,9.633062
3,3,0,1393333800.0,45.670301,9.639604
2,0,0,1393348500.0,45.719644,9.660467
1,0,0,1393223400.0,45.716983,9.676935
3,1,0,1393235700.0,45.681473,9.677711
1,1,0,1393254900.0,45.687932,9.671804
0,1,0,1393237500.0,45.703051,9.677682
4,0,0,1393155000.0,45.683768,9.664364
2,2,0,1393158600.0,45.682058,9.677999
1,1,0,1393174800.0,45.694668,9.654602
1,1,0,1393146000.0,45.709063,9.694368
2,1,0,1393082400.0,45.705624,9.686749
2,1,0,1393060200.0,45.691088,9.701075
2,0,0,1393061400.0,45.708083,9.675329
1,1,0,1393068600.0,45.685149,9.662569
1,0,0,1392998100.0,45.684503,9.641688
2,0,0,1393002900.0,45.713055,9.684044
2,0,0,1393006500.0,45.686403,9.673177
5,0,0,1393005900.0,45.705434,9.685539
0,2,0,1393012200.0,45.685351,9.667390
1,0,0,1392970920.0,45.689997,9.663347
1,1,0,1392975600.0,45.705044,9.681126
2,0,0,1392879600.0,45.711494,9.698894
1,1,0,1392894900.0,45.682310,9.678529
0,1,0,1392898800.0,45.699891,9.658094
1,0,0,1392903900.0,45.706346,9.691473
3,0,0,1392903600.0,45.702185,9.686675
1,0,0,1392907500.0,45.704611,9.677892
2,0,0,1392838200.0,45.692414,9.677618
1,0,0,1392828300.0,45.676274,9.664918
1,1,0,1392804000.0,45.704587,9.694031
4,0,0,1392817500.0,45.685932,9.639661
1,1,0,1392829200.0,45.692566,9.628629
1,1,0,1392837600.0,45.709730,9.702616
1,2,0,1392843300.0,45.691338,9.675194
2,0,0,1392830100.0,45.687447,9.659374
0,0,0,1392741600.0,45.665705,9.659267
2,0,0,1392711000.0,45.688251,9.637945
2,0,0,1392736200.0,45.700567,9.679324
2,0,0,1392631200.0,45.707195,9.699703
1,1,0,1392635400.0,45.688350,9.663108
2,0,0,1392617400.0,45.691148,9.690245
2,0,0,1392632400.0,45.701361,9.677781
1,2,0,1392633000.0,45.675137,9.645287
3,0,0,1392633000.0,45.686395,9.668624
1,2,0,1392656400.0,45.704694,9.694109
4,0,0,1392554400.0,45.694692,9.654595
1,2,0,1392560100.0,45.679747,9.694818
1,0,0,1392570000.0,45.699604,9.695833
2,1,0,1392570900.0,45.689582,9.706680
2,0,0,1392487500.0,45.686865,9.662488
2,0,0,1392420600.0,45.687985,9.667432
1,1,0,1392468300.0,45.708414,9.691206
2,0,0,1392448200.0,45.675152,9.645356
1,0,0,1392461100.0,45.688909,9.706978
1,1,0,1392403800.0,45.709188,9.682070
2,0,0,1392389400.0,45.689147,9.656051
1,1,0,1392395220.0,45.695427,9.669378
1,1,0,1392405300.0,45.695297,9.685958
2,1,0,1392297000.0,45.682215,9.678963
4,0,0,1392312900.0,45.686853,9.662449
0,1,0,1392314100.0,45.695854,9.656832
1,0,0,1392220800.0,45.704346,9.671896
2,0,0,1392223500.0,45.686717,9.671194
1,1,0,1392227100.0,45.686755,9.662468
0,6,0,1392231600.0,45.675068,9.678666
1,1,0,1392245100.0,45.712666,9.684597
2,0,0,1392215400.0,45.697826,9.669373
1,1,0,1392195300.0,45.690659,9.671638
1,1,0,1392144000.0,45.711085,9.671246
2,0,0,1392137400.0,45.694196,9.670743
1,0,0,1392115500.0,45.697165,9.676375
2,0,0,1392126000.0,45.690382,9.629974
1,2,0,1392138000.0,45.713107,9.683631
2,1,0,1392105600.0,45.676006,9.657445
4,1,0,1392111600.0,45.678210,9.671555
1,1,0,1392143400.0,45.686372,9.658372
3,0,0,1392118200.0,45.702076,9.684497
0,1,0,1392033000.0,45.687807,9.671911
1,1,0,1392034500.0,45.694543,9.656424
5,0,0,1392042300.0,45.676410,9.684827
2,1,0,1392051000.0,45.710522,9.692967
1,0,0,1392024600.0,45.693282,9.645015
2,0,0,1392057900.0,45.676368,9.665029
2,0,0,1392025500.0,45.705074,9.657768
1,0,0,1392006900.0,45.693137,9.668787
2,0,0,1391966400.0,45.688881,9.670336
2,1,0,1391880000.0,45.705042,9.681123
4,1,0,1391895000.0,45.690589,9.647636
1,1,0,1391848200.0,45.681197,9.639909
2,0,0,1391858700.0,45.665095,9.662269
1,1,0,1391868000.0,45.695206,9.672744
1,1,0,1391878500.0,45.693089,9.656074
2,0,0,1391800500.0,45.693740,9.692715
1,1,0,1391785500.0,45.699917,9.683952
3,0,0,1391805000.0,45.675953,9.656357
2,1,0,1391761800.0,45.695761,9.664656
0,1,0,1391805600.0,45.693516,9.648864
3,1,0,1391773800.0,45.708798,9.693878
1,1,0,1391783400.0,45.694503,9.677947
1,1,0,1391785800.0,45.696257,9.682966
2,0,0,1391804400.0,45.696242,9.630931
2,1,0,1391775900.0,45.709812,9.689409
3,0,0,1391756400.0,45.695198,9.686384
1,1,0,1391762100.0,45.709284,9.677068
3,0,0,1391765400.0,45.696024,9.667800
1,1,0,1391760600.0,45.712581,9.685507
3,0,0,1391803200.0,45.676126,9.661332
1,1,0,1391680800.0,45.679873,9.672705
2,2,0,1391681700.0,45.694604,9.666418
2,0,0,1391709000.0,45.676300,9.661168
2,0,0,1391697900.0,45.717232,9.662866
2,0,0,1391702100.0,45.711820,9.684402
2,0,0,1391707800.0,45.696138,9.671265
1,1,0,1391708100.0,45.695967,9.633499
2,1,0,1391601900.0,45.693823,9.673489
2,0,0,1391616000.0,45.706438,9.681507
2,0,0,1391616000.0,45.712960,9.680011
2,0,0,1391499900.0,45.687016,9.664490
2,3,0,1391519400.0,45.676909,9.671190
2,0,0,1391523300.0,45.693279,9.654819
1,1,0,1391527800.0,45.702692,9.682147
1,1,0,1391500800.0,45.701502,9.656201
3,0,0,1391527500.0,45.687595,9.661350
0,0,0,1391544000.0,45.703123,9.696448
2,0,0,1391383800.0,45.689505,9.669222
1,1,0,1391433900.0,45.680351,9.662321
1,1,0,1391409600.0,45.683760,9.664307
1,0,0,1391421600.0,45.678970,9.638661
1,2,0,1391425200.0,45.683173,9.698625
2,0,0,1391446200.0,45.695560,9.666741
1,1,0,1391451300.0,45.686035,9.668770
2,1,0,1391411100.0,45.688094,9.694382
1,1,0,1391376600.0,45.695539,9.685094
3,0,0,1391334600.0,45.698146,9.666196
0,1,0,1391353200.0,45.705721,9.625326
2,0,0,1391359800.0,45.701104,9.665802
1,2,0,1391373600.0,45.673632,9.661378
0,1,0,1391374800.0,45.702969,9.682521
1,1,0,1391279700.0,45.706146,9.687952
3,0,0,1391247600.0,45.708689,9.673995
2,0,0,1391256600.0,45.696577,9.686572
2,0,0,1391271000.0,45.677906,9.668983
4,1,0,1391290680.0,45.692736,9.658753
5,0,0,1391196000.0,45.692396,9.672826
1,1,0,1391196300.0,45.683965,9.672589
4,0,0,1391171400.0,45.675019,9.679426
2,0,0,1391190600.0,45.692396,9.672807
1,0,0,1391191200.0,45.690976,9.674875
2,0,0,1391103000.0,45.692388,9.672813
1,1,0,1391105700.0,45.671641,9.659108
1,1,0,1391112900.0,45.685830,9.672366
3,1,0,1391102100.0,45.675130,9.645292
3,0,0,1391106540.0,45.691875,9.675938
2,0,0,1391100900.0,45.678880,9.637800
1,0,0,1390991700.0,45.696148,9.674568
1,0,0,1391002200.0,45.682102,9.634043
1,1,0,1390974780.0,45.706224,9.688125
0,2,0,1391032200.0,45.692923,9.691958
1,2,0,1390999500.0,45.719669,9.651028
1,0,0,1391004000.0,45.710045,9.682168
2,0,0,1391026500.0,45.678835,9.650265
2,0,0,1390910700.0,45.676934,9.671207
2,2,0,1390923000.0,45.676325,9.646729
0,0,0,1390930200.0,45.706151,9.687974
3,0,0,1390912200.0,45.693531,9.648961
1,0,0,1390912800.0,45.693236,9.671867
3,0,0,1390914900.0,45.685148,9.641917
0,1,0,1390808400.0,45.702828,9.682323
3,0,0,1390835700.0,45.692686,9.643069
3,0,0,1390808100.0,45.696328,9.668321
2,2,0,1390830600.0,45.676218,9.663694
3,1,0,1390835700.0,45.698878,9.695493
2,0,0,1390842900.0,45.675066,9.678863
2,0,0,1390857000.0,45.693259,9.644646
1,0,0,1390812300.0,45.706813,9.653453
1,1,0,1390830600.0,45.700095,9.674692
1,0,0,1390772700.0,45.685172,9.662521
5,0,0,1390734000.0,45.700993,9.665724
1,0,0,1390748400.0,45.693398,9.646852
2,1,0,1390656000.0,45.685540,9.689325
2,0,0,1390663200.0,45.692630,9.694635
1,0,0,1390663500.0,45.703897,9.676131
1,1,0,1390641300.0,45.694483,9.677955
1,1,0,1390644000.0,45.706395,9.688627
4,0,0,1390649700.0,45.675835,9.661067
2,0,0,1390587300.0,45.676925,9.641923
3,0,0,1390590900.0,45.688936,9.655911
2,0,0,1390566300.0,45.673150,9.657165
3,0,0,1390582800.0,45.694049,9.676924
5,1,0,1390553100.0,45.688388,9.659593
3,1,0,1390492200.0,45.704742,9.686788
1,1,0,1390469400.0,45.692380,9.665290
1,1,0,1390497000.0,45.703588,9.683424
2,0,0,1390500000.0,45.689330,9.679337
1,0,0,1390495500.0,45.717193,9.662954
1,0,0,1390403700.0,45.710357,9.650597
2,0,0,1390373100.0,45.675986,9.660708
2,1,0,1390386300.0,45.704795,9.695255
0,2,0,1390390500.0,45.679732,9.695051
0,2,0,1390397700.0,45.689552,9.706646
1,1,0,1390411800.0,45.704738,9.685053
1,1,0,1390415100.0,45.687980,9.667430
2,0,0,1390375500.0,45.688001,9.667424
4,0,0,1390322700.0,45.679561,9.692972
2,0,0,1390285800.0,45.692931,9.691864
1,1,0,1390304580.0,45.691405,9.699919
3,1,0,1390318800.0,45.694194,9.670676
1,0,0,1390327740.0,45.695664,9.647216
3,2,0,1390327200.0,45.675977,9.661156
1,1,0,1390330800.0,45.704118,9.684148
1,0,0,1390218600.0,45.686293,9.662761
2,0,0,1390207800.0,45.718910,9.662275
1,0,0,1390213200.0,45.676881,9.686097
1,0,0,1390215600.0,45.676399,9.665425
2,0,0,1390219800.0,45.675517,9.685315
2,1,0,1390242300.0,45.687755,9.693319
0,0,0,1390240500.0,45.692469,9.663804
1,0,0,1390134600.0,45.675839,9.652810
1,0,0,1390058100.0,45.679403,9.691715
2,1,0,1390022400.0,45.691077,9.690171
2,0,0,1390028400.0,45.685547,9.673210
2,0,0,1389945600.0,45.673003,9.673846
2,0,0,1389954600.0,45.693719,9.673347
1,0,0,1389985200.0,45.706479,9.693288
1,1,0,1389965400.0,45.690181,9.630692
0,2,0,1389969000.0,45.702234,9.681436
1,1,0,1389975600.0,45.688356,9.663110
3,0,0,1389976200.0,45.681564,9.667644
2,0,0,1389861000.0,45.706875,9.653761
4,0,0,1389883500.0,45.689401,9.646146
1,1,0,1389894900.0,45.686001,9.668774
1,0,0,1389904800.0,45.693105,9.655994
1,1,0,1389899100.0,45.687753,9.672007
1,0,0,1389793620.0,45.712928,9.685348
3,1,0,1389785400.0,45.695653,9.669178
0,0,0,1389788400.0,45.691971,9.657307
1,1,0,1389777600.0,45.698134,9.666250
2,0,0,1389781200.0,45.689282,9.645967
1,1,0,1389784560.0,45.681202,9.639897
4,0,0,1389798000.0,45.687768,9.672093
2,1,0,1389801600.0,45.676871,9.671224
2,1,0,1389690000.0,45.688164,9.664374
1,1,0,1389693600.0,45.694294,9.690612
1,1,0,1389694500.0,45.692425,9.658740
3,0,0,1389702000.0,45.706523,9.687195
3,0,0,1389707700.0,45.704083,9.694265
1,0,0,1389726600.0,45.716078,9.668118
0,0,0,1389704400.0,45.686717,9.671194
0,1,0,1389625380.0,45.675665,9.652080
0,1,0,1389627000.0,45.693894,9.664494
3,0,0,1389593700.0,45.675658,9.670268
2,0,0,1389609900.0,45.676507,9.685358
3,0,0,1389634260.0,45.678677,9.672494
1,1,0,1389637200.0,45.679102,9.682477
0,1,0,1389643200.0,45.677685,9.640705
1,1,0,1389507300.0,45.709939,9.702847
4,0,0,1389446100.0,45.675858,9.670299
0,2,0,1389454200.0,45.706873,9.693420
2,0,0,1389336000.0,45.681564,9.667644
1,2,0,1389372600.0,45.678486,9.672629
4,0,0,1389189300.0,45.695464,9.693479
3,0,0,1389195900.0,45.687928,9.671795
2,0,0,1389167100.0,45.694934,9.665504
2,0,0,1389189300.0,45.703301,9.672302
0,4,0,1389199200.0,45.688942,9.651207
2,0,0,1389104400.0,45.695040,9.664864
3,0,0,1389114000.0,45.679550,9.698840
1,1,0,1389117600.0,45.694225,9.670741
2,0,0,1389129000.0,45.669928,9.668257
1,2,0,1389082500.0,45.684506,9.641717
2,0,0,1389080700.0,45.688951,9.670096
3,0,0,1389096600.0,45.700465,9.675783
3,0,0,1389043200.0,45.707791,9.680493
0,1,0,1389007800.0,45.676277,9.661254
2,0,0,1389012300.0,45.717385,9.663689
3,0,0,1388943180.0,45.714624,9.664338
2,0,0,1388944800.0,45.674464,9.660839
0,2,0,1388946000.0,45.688350,9.663108
3,0,0,1388934000.0,45.688996,9.655917
2,3,0,1388940300.0,45.692580,9.628630
1,0,0,1388937600.0,45.674461,9.660844
2,0,0,1388941200.0,45.674109,9.660765
3,0,0,1388816100.0,45.677176,9.673108
2,0,0,1388857500.0,45.677689,9.686000
6,0,0,1388759400.0,45.675655,9.673133
0,4,0,1388750700.0,45.690718,9.700797
1,1,0,1388757600.0,45.696371,9.683176
4,1,0,1388769000.0,45.694258,9.670711
1,1,0,1388779800.0,45.693450,9.648100
1,1,0,1388663400.0,45.680275,9.652551
1,0,0,1388561100.0,45.698979,9.672781
6,0,0,1388525100.0,45.688955,9.646837
2,0,0,1388410500.0,45.687961,9.667532
1,1,0,1388405100.0,45.693086,9.656054
1,1,0,1388395800.0,45.671905,9.641477
0,3,0,1388272500.0,45.688394,9.687963
1,0,0,1388312400.0,45.693708,9.629296
1,1,0,1388255400.0,45.693823,9.673490
1,1,0,1388258100.0,45.686046,9.668769
3,0,0,1388249880.0,45.686717,9.671194
2,0,0,1388229900.0,45.675643,9.661030
2,0,0,1388154600.0,45.685163,9.657388
1,1,0,1139652900.0,45.692044,9.676522
1,0,0,1388055000.0,45.692127,9.696937
0,1,0,1388083800.0,45.691152,9.674239
0,1,0,1388094000.0,45.675500,9.645784
3,0,0,1388056500.0,45.695710,9.660541
1,1,0,1388075700.0,45.693187,9.712094
0,0,0,1388088900.0,45.686139,9.691442
6,0,0,1387989000.0,45.697952,9.638649
1,1,0,1387952100.0,45.666963,9.659697
0,1,0,1387984800.0,45.675590,9.646242
1,1,0,1387888500.0,45.677056,9.667908
1,3,0,1387900800.0,45.696370,9.675022
0,1,0,1387869600.0,45.677678,9.661383
3,0,0,1387876800.0,45.701980,9.684069
1,0,0,1387883400.0,45.681709,9.698469
